Date,Details,Amount,Account,Currency,Debit/Credit,Month,Year,Category,Subcategory,is_manual
2026-02-26,LOCAL PHARMACY,-756.67,7712045M033,EUR,Debit,2,2026,Health,Pharmacy,False
2026-02-27,SUSHI RESTAURANT,-651.76,4829137M033,EUR,Debit,2,2026,Food,Restaurant,False
2026-02-27,DOCTOR APPOINTMENT,-178.2,4829137M033,EUR,Debit,2,2026,Health,Doctor,False
2026-02-27,OFFICE SUPPLIES STORE,-8.65,4829137M033,EUR,Debit,2,2026,Education,School Supplies,False
2026-02-27,HOME DECOR SHOP,-444.2,4829137M033,EUR,Debit,2,2026,Shopping,Home Decor,False
2026-02-27,TOTAL ENERGIES FUEL,-344.51,6501882C033,EUR,Debit,2,2026,Transport,Fuel,False
2026-02-27,SPORT CLUB PAYMENT,-746.57,7712045M033,EUR,Debit,2,2026,Leisure,Sport,False
2026-02-28,INSTANT BANK TRANSFER,-609.66,4829137M033,EUR,Debit,2,2026,Financial,Transfer,False
2026-03-01,HEALTH INSURANCE REFUND,981.41,4829137M033,EUR,Credit,3,2026,Health,Insurance Refund,False
2026-03-01,ITALIAN RESTAURANT,-405.72,4829137M033,EUR,Debit,3,2026,Food,Restaurant,False
2026-03-01,HOME REPAIR STORE,-683.61,6501882C033,EUR,Debit,3,2026,Housing,Home Repairs,False
2026-03-01,CINEMA TICKET,-739.32,7712045M033,EUR,Debit,3,2026,Leisure,Cinema,False
2026-03-02,HEALTH INSURANCE REFUND,2750.15,4829137M033,EUR,Credit,3,2026,Health,Insurance Refund,False
2026-03-02,APARTMENT RENT,-542.94,4829137M033,EUR,Debit,3,2026,Housing,Rent,False
2026-03-02,SUSHI RESTAURANT,-285.18,6501882C033,EUR,Debit,3,2026,Food,Restaurant,False
2026-03-02,TAX REFUND,1639.74,6501882C033,EUR,Credit,3,2026,Income,Tax Refund,False
2026-03-02,CITY METRO PASS,-399.13,7712045M033,EUR,Debit,3,2026,Transport,Metro,False
2026-03-02,SPOTIFY PREMIUM,-560.58,7712045M033,EUR,Debit,3,2026,Leisure,Streaming,False
2026-03-03,HOME DECOR SHOP,-740.16,6501882C033,EUR,Debit,3,2026,Shopping,Home Decor,False
2026-03-03,OFFICE SUPPLIES STORE,-213.59,6501882C033,EUR,Debit,3,2026,Education,School Supplies,False
2026-03-03,MONTHLY RENT PAYMENT,-157.58,7712045M033,EUR,Debit,3,2026,Housing,Rent,False
2026-03-04,ELECTRONICS STORE,-649.31,6501882C033,EUR,Debit,3,2026,Shopping,Electronics,False
2026-03-05,HEALTH INSURANCE REFUND,394.77,4829137M033,EUR,Credit,3,2026,Health,Insurance Refund,False
2026-03-05,CLOTHING STORE,-3.71,6501882C033,EUR,Debit,3,2026,Shopping,Clothes,False
2026-03-05,CLOTHING STORE,-649.3,6501882C033,EUR,Debit,3,2026,Shopping,Clothes,False
2026-03-06,FREELANCE PROJECT PAYMENT,4044.93,4829137M033,EUR,Credit,3,2026,Income,Freelance,False
2026-03-06,HOME DECOR SHOP,-141.93,6501882C033,EUR,Debit,3,2026,Shopping,Home Decor,False
2026-03-06,SNCF TRAIN TICKET,-263.48,6501882C033,EUR,Debit,3,2026,Transport,Train,False
2026-03-06,TRANSFER TO SAVINGS ACCOUNT,-753.09,6501882C033,EUR,Debit,3,2026,Financial,Savings,False
2026-03-06,INSTANT BANK TRANSFER,-97.59,6501882C033,EUR,Debit,3,2026,Financial,Transfer,False
2026-03-06,SNCF TRAIN TICKET,-751.38,7712045M033,EUR,Debit,3,2026,Transport,Train,False
2026-03-07,SPORT CLUB PAYMENT,-620.03,4829137M033,EUR,Debit,3,2026,Leisure,Sport,False
2026-03-07,ANNUAL BONUS PAYMENT,1656.41,4829137M033,EUR,Credit,3,2026,Income,Bonus,False
2026-03-07,CINEMA TICKET,-835.94,4829137M033,EUR,Debit,3,2026,Leisure,Cinema,False
2026-03-07,SNCF TRAIN TICKET,-162.21,6501882C033,EUR,Debit,3,2026,Transport,Train,False
2026-03-08,ELECTRONICS STORE,-825.24,6501882C033,EUR,Debit,3,2026,Shopping,Electronics,False
2026-03-08,SNCF TRAIN TICKET,-79.37,6501882C033,EUR,Debit,3,2026,Transport,Train,False
2026-03-08,PUBLIC FINANCE PAYMENT,-404.12,7712045M033,EUR,Debit,3,2026,Financial,Taxes,False
2026-03-09,HOME REPAIR STORE,-240.15,4829137M033,EUR,Debit,3,2026,Housing,Home Repairs,False
2026-03-09,ONLINE TRAINING COURSE,-363.73,6501882C033,EUR,Debit,3,2026,Education,Training,False
2026-03-09,ELECTRONICS STORE,-259.6,6501882C033,EUR,Debit,3,2026,Shopping,Electronics,False
2026-03-10,LOCAL BAKERY,-324.28,7712045M033,EUR,Debit,3,2026,Food,Bakery,False
2026-03-11,INSTANT BANK TRANSFER,-713.34,4829137M033,EUR,Debit,3,2026,Financial,Transfer,False
2026-03-11,CINEMA TICKET,-216.72,6501882C033,EUR,Debit,3,2026,Leisure,Cinema,False
2026-03-12,TAX REFUND,1511.61,4829137M033,EUR,Credit,3,2026,Income,Tax Refund,False
2026-03-12,AUCHAN SUPERMARKET,-234.88,4829137M033,EUR,Debit,3,2026,Food,Groceries,False
2026-03-12,LOCAL BAKERY,-407.31,6501882C033,EUR,Debit,3,2026,Food,Bakery,False
2026-03-12,HOME DECOR SHOP,-455.4,6501882C033,EUR,Debit,3,2026,Shopping,Home Decor,False
2026-03-12,DOCTOR APPOINTMENT,-154.38,6501882C033,EUR,Debit,3,2026,Health,Doctor,False
2026-03-13,EDF ELECTRICITY BILL,-322.58,4829137M033,EUR,Debit,3,2026,Housing,Electricity,False
2026-03-13,BOOKSTORE PURCHASE,-799.64,4829137M033,EUR,Debit,3,2026,Leisure,Books,False
2026-03-13,COFFEE SHOP,-244.36,6501882C033,EUR,Debit,3,2026,Food,Coffee,False
2026-03-13,LOCAL BAKERY,-489.76,6501882C033,EUR,Debit,3,2026,Food,Bakery,False
2026-03-14,FREELANCE PROJECT PAYMENT,3114.79,4829137M033,EUR,Credit,3,2026,Income,Freelance,False
2026-03-14,TRANSFER TO SAVINGS ACCOUNT,-814.86,6501882C033,EUR,Debit,3,2026,Financial,Savings,False
2026-03-14,LOCAL BAKERY,-481.59,7712045M033,EUR,Debit,3,2026,Food,Bakery,False
2026-03-14,DECATHLON PURCHASE,-844.71,7712045M033,EUR,Debit,3,2026,Shopping,Clothes,False
2026-03-15,ONLINE TRAINING COURSE,-74.12,4829137M033,EUR,Debit,3,2026,Education,Training,False
2026-03-15,WATER SUPPLY PAYMENT,-681.86,6501882C033,EUR,Debit,3,2026,Housing,Water,False
2026-03-15,DOCTOR APPOINTMENT,-371.35,6501882C033,EUR,Debit,3,2026,Health,Doctor,False
2026-03-15,DOCTOR APPOINTMENT,-738.11,6501882C033,EUR,Debit,3,2026,Health,Doctor,False
2026-03-15,PUBLIC FINANCE PAYMENT,-295.54,6501882C033,EUR,Debit,3,2026,Financial,Taxes,False
2026-03-15,SPORT CLUB PAYMENT,-482.56,7712045M033,EUR,Debit,3,2026,Leisure,Sport,False
2026-03-15,HOME INSURANCE PAYMENT,-405.5,7712045M033,EUR,Debit,3,2026,Housing,Insurance,False
2026-03-15,EDF ELECTRICITY BILL,-262.42,7712045M033,EUR,Debit,3,2026,Housing,Electricity,False
2026-03-16,CAF FAMILY BENEFIT,2231.84,4829137M033,EUR,Credit,3,2026,Income,CAF,False
2026-03-16,ORANGE INTERNET SUBSCRIPTION,-594.87,6501882C033,EUR,Debit,3,2026,Housing,Internet,False
2026-03-16,LOCAL PHARMACY,-227.07,7712045M033,EUR,Debit,3,2026,Health,Pharmacy,False
2026-03-16,HEALTH INSURANCE REFUND,2724.19,7712045M033,EUR,Credit,3,2026,Health,Insurance Refund,False
2026-03-17,PUBLIC FINANCE PAYMENT,-280.04,4829137M033,EUR,Debit,3,2026,Financial,Taxes,False
2026-03-17,NETFLIX SUBSCRIPTION,-292.83,7712045M033,EUR,Debit,3,2026,Leisure,Streaming,False
2026-03-18,HEALTH INSURANCE REFUND,3787.45,4829137M033,EUR,Credit,3,2026,Health,Insurance Refund,False
2026-03-18,PUBLIC FINANCE PAYMENT,-583.51,4829137M033,EUR,Debit,3,2026,Financial,Taxes,False
2026-03-19,HEALTH INSURANCE REFUND,4284.15,6501882C033,EUR,Credit,3,2026,Health,Insurance Refund,False
2026-03-20,SNCF TRAIN TICKET,-790.33,4829137M033,EUR,Debit,3,2026,Transport,Train,False
2026-03-20,ONLINE TRAINING COURSE,-316.0,4829137M033,EUR,Debit,3,2026,Education,Training,False
2026-03-20,ONLINE TRAINING COURSE,-374.84,7712045M033,EUR,Debit,3,2026,Education,Training,False
2026-03-21,ONLINE TRAINING COURSE,-812.19,4829137M033,EUR,Debit,3,2026,Education,Training,False
2026-03-21,TAX REFUND,4119.91,6501882C033,EUR,Credit,3,2026,Income,Tax Refund,False
2026-03-21,LOCAL PHARMACY,-290.63,6501882C033,EUR,Debit,3,2026,Health,Pharmacy,False
2026-03-21,CLOTHING STORE,-277.96,6501882C033,EUR,Debit,3,2026,Shopping,Clothes,False
2026-03-21,ONLINE TRAINING COURSE,-618.59,6501882C033,EUR,Debit,3,2026,Education,Training,False
2026-03-21,BOOKSTORE PURCHASE,-298.48,7712045M033,EUR,Debit,3,2026,Leisure,Books,False
2026-03-21,COFFEE SHOP,-286.5,7712045M033,EUR,Debit,3,2026,Food,Coffee,False
2026-03-22,TRANSFER TO SAVINGS ACCOUNT,-556.78,6501882C033,EUR,Debit,3,2026,Financial,Savings,False
2026-03-23,HEALTH INSURANCE REFUND,1822.41,4829137M033,EUR,Credit,3,2026,Health,Insurance Refund,False
2026-03-23,AUCHAN SUPERMARKET,-806.13,6501882C033,EUR,Debit,3,2026,Food,Groceries,False
2026-03-24,ONLINE TRAINING COURSE,-319.95,4829137M033,EUR,Debit,3,2026,Education,Training,False
2026-03-24,ELECTRONICS STORE,-697.36,6501882C033,EUR,Debit,3,2026,Shopping,Electronics,False
2026-03-24,ORANGE INTERNET SUBSCRIPTION,-296.3,6501882C033,EUR,Debit,3,2026,Housing,Internet,False
2026-03-24,ANNUAL BONUS PAYMENT,2098.55,7712045M033,EUR,Credit,3,2026,Income,Bonus,False
2026-03-24,CITY METRO PASS,-636.05,7712045M033,EUR,Debit,3,2026,Transport,Metro,False
2026-03-25,EDF ELECTRICITY BILL,-282.65,4829137M033,EUR,Debit,3,2026,Housing,Electricity,False
2026-03-25,HOME INSURANCE PAYMENT,-428.25,6501882C033,EUR,Debit,3,2026,Housing,Insurance,False
2026-03-25,OFFICE SUPPLIES STORE,-79.87,7712045M033,EUR,Debit,3,2026,Education,School Supplies,False
2026-03-26,CINEMA TICKET,-119.02,4829137M033,EUR,Debit,3,2026,Leisure,Cinema,False
2026-03-26,LOCAL BAKERY,-652.41,7712045M033,EUR,Debit,3,2026,Food,Bakery,False
2026-03-27,LOCAL PHARMACY,-825.56,4829137M033,EUR,Debit,3,2026,Health,Pharmacy,False
2026-03-27,ITALIAN RESTAURANT,-73.15,4829137M033,EUR,Debit,3,2026,Food,Restaurant,False
2026-03-27,HOME DECOR SHOP,-58.02,4829137M033,EUR,Debit,3,2026,Shopping,Home Decor,False
2026-03-27,CITY METRO PASS,-290.85,6501882C033,EUR,Debit,3,2026,Transport,Metro,False
2026-03-27,BURGER RESTAURANT,-580.94,6501882C033,EUR,Debit,3,2026,Food,Restaurant,False
2026-03-27,BOOKSTORE PURCHASE,-34.11,7712045M033,EUR,Debit,3,2026,Leisure,Books,False
2026-03-28,HOME DECOR SHOP,-153.78,4829137M033,EUR,Debit,3,2026,Shopping,Home Decor,False
2026-04-01,LOCAL PHARMACY,-347.88,4829137M033,EUR,Debit,4,2026,Health,Pharmacy,False
2026-04-01,ELECTRONICS STORE,-162.98,4829137M033,EUR,Debit,4,2026,Shopping,Electronics,False
2026-04-01,CITY METRO PASS,-251.16,4829137M033,EUR,Debit,4,2026,Transport,Metro,False
2026-04-01,CITY METRO PASS,-708.17,6501882C033,EUR,Debit,4,2026,Transport,Metro,False
2026-04-01,HIGHWAY TOLL,-257.07,7712045M033,EUR,Debit,4,2026,Transport,Toll,False
2026-04-02,OFFICE SUPPLIES STORE,-591.04,4829137M033,EUR,Debit,4,2026,Education,School Supplies,False
2026-04-02,CITY PARKING,-8.83,7712045M033,EUR,Debit,4,2026,Transport,Parking,False
2026-04-02,WATER SUPPLY PAYMENT,-824.96,7712045M033,EUR,Debit,4,2026,Housing,Water,False
2026-04-03,ORANGE INTERNET SUBSCRIPTION,-749.08,6501882C033,EUR,Debit,4,2026,Housing,Internet,False
2026-04-03,HOME DECOR SHOP,-733.26,7712045M033,EUR,Debit,4,2026,Shopping,Home Decor,False
2026-04-03,HOME REPAIR STORE,-624.14,7712045M033,EUR,Debit,4,2026,Housing,Home Repairs,False
2026-04-04,APARTMENT RENT,-187.9,4829137M033,EUR,Debit,4,2026,Housing,Rent,False
2026-04-04,INSTANT BANK TRANSFER,-166.98,6501882C033,EUR,Debit,4,2026,Financial,Transfer,False
2026-04-04,SNCF TRAIN TICKET,-728.37,6501882C033,EUR,Debit,4,2026,Transport,Train,False
2026-04-04,FREELANCE PROJECT PAYMENT,924.09,7712045M033,EUR,Credit,4,2026,Income,Freelance,False
2026-04-05,CAF FAMILY BENEFIT,2923.78,6501882C033,EUR,Credit,4,2026,Income,CAF,False
2026-04-06,TRANSFER TO SAVINGS ACCOUNT,-532.26,4829137M033,EUR,Debit,4,2026,Financial,Savings,False
2026-04-06,LOCAL PHARMACY,-785.55,4829137M033,EUR,Debit,4,2026,Health,Pharmacy,False
2026-04-06,CLOTHING STORE,-519.51,4829137M033,EUR,Debit,4,2026,Shopping,Clothes,False
2026-04-06,HOME DECOR SHOP,-723.21,4829137M033,EUR,Debit,4,2026,Shopping,Home Decor,False
2026-04-06,DECATHLON PURCHASE,-519.77,6501882C033,EUR,Debit,4,2026,Shopping,Clothes,False
2026-04-06,HOME INSURANCE PAYMENT,-741.66,7712045M033,EUR,Debit,4,2026,Housing,Insurance,False
2026-04-06,OFFICE SUPPLIES STORE,-407.0,7712045M033,EUR,Debit,4,2026,Education,School Supplies,False
2026-04-07,HOME DECOR SHOP,-301.16,4829137M033,EUR,Debit,4,2026,Shopping,Home Decor,False
2026-04-07,CLOTHING STORE,-661.45,6501882C033,EUR,Debit,4,2026,Shopping,Clothes,False
2026-04-07,HIGHWAY TOLL,-277.23,6501882C033,EUR,Debit,4,2026,Transport,Toll,False
2026-04-07,INSTANT BANK TRANSFER,-696.3,6501882C033,EUR,Debit,4,2026,Financial,Transfer,False
2026-04-07,ELECTRONICS STORE,-26.72,7712045M033,EUR,Debit,4,2026,Shopping,Electronics,False
2026-04-07,PAYROLL TRANSFER,1050.47,7712045M033,EUR,Credit,4,2026,Income,Salary,False
2026-04-08,MONTHLY BANK FEES,-275.11,6501882C033,EUR,Debit,4,2026,Financial,Bank Fees,False
2026-04-08,HOME DECOR SHOP,-123.23,7712045M033,EUR,Debit,4,2026,Shopping,Home Decor,False
2026-04-08,SUSHI RESTAURANT,-247.3,7712045M033,EUR,Debit,4,2026,Food,Restaurant,False
2026-04-08,LOCAL BAKERY,-178.95,7712045M033,EUR,Debit,4,2026,Food,Bakery,False
2026-04-09,HIGHWAY TOLL,-573.02,4829137M033,EUR,Debit,4,2026,Transport,Toll,False
2026-04-09,HOME DECOR SHOP,-196.73,6501882C033,EUR,Debit,4,2026,Shopping,Home Decor,False
2026-04-09,INTERMARCHE,-228.1,7712045M033,EUR,Debit,4,2026,Food,Groceries,False
2026-04-10,HEALTH INSURANCE REFUND,1999.65,6501882C033,EUR,Credit,4,2026,Health,Insurance Refund,False
2026-04-10,BOOKSTORE PURCHASE,-607.59,7712045M033,EUR,Debit,4,2026,Leisure,Books,False
2026-04-10,DOCTOR APPOINTMENT,-127.11,7712045M033,EUR,Debit,4,2026,Health,Doctor,False
2026-04-11,HIGHWAY TOLL,-37.42,4829137M033,EUR,Debit,4,2026,Transport,Toll,False
2026-04-11,ELECTRONICS STORE,-454.17,4829137M033,EUR,Debit,4,2026,Shopping,Electronics,False
2026-04-11,SNCF TRAIN TICKET,-428.01,6501882C033,EUR,Debit,4,2026,Transport,Train,False
2026-04-11,INSTANT BANK TRANSFER,-125.8,6501882C033,EUR,Debit,4,2026,Financial,Transfer,False
2026-04-11,DECATHLON PURCHASE,-50.53,6501882C033,EUR,Debit,4,2026,Shopping,Clothes,False
2026-04-11,LOCAL PHARMACY,-586.75,7712045M033,EUR,Debit,4,2026,Health,Pharmacy,False
2026-04-12,ONLINE TRAINING COURSE,-291.48,4829137M033,EUR,Debit,4,2026,Education,Training,False
2026-04-12,HOME DECOR SHOP,-273.53,4829137M033,EUR,Debit,4,2026,Shopping,Home Decor,False
2026-04-12,HOME REPAIR STORE,-813.75,6501882C033,EUR,Debit,4,2026,Housing,Home Repairs,False
2026-04-12,HEALTH INSURANCE REFUND,3262.87,7712045M033,EUR,Credit,4,2026,Health,Insurance Refund,False
2026-04-12,TAX REFUND,3349.13,7712045M033,EUR,Credit,4,2026,Income,Tax Refund,False
2026-04-13,FREELANCE PROJECT PAYMENT,4454.08,4829137M033,EUR,Credit,4,2026,Income,Freelance,False
2026-04-13,ELECTRONICS STORE,-648.6,6501882C033,EUR,Debit,4,2026,Shopping,Electronics,False
2026-04-13,AIRBNB RESERVATION,-446.27,7712045M033,EUR,Debit,4,2026,Leisure,Travel,False
2026-04-13,MONTHLY BANK FEES,-151.55,7712045M033,EUR,Debit,4,2026,Financial,Bank Fees,False
2026-04-14,HEALTH INSURANCE REFUND,3774.0,4829137M033,EUR,Credit,4,2026,Health,Insurance Refund,False
2026-04-14,BOOKSTORE PURCHASE,-185.28,4829137M033,EUR,Debit,4,2026,Leisure,Books,False
2026-04-15,HOME DECOR SHOP,-235.73,4829137M033,EUR,Debit,4,2026,Shopping,Home Decor,False
2026-04-15,SPOTIFY PREMIUM,-638.98,4829137M033,EUR,Debit,4,2026,Leisure,Streaming,False
2026-04-15,CLOTHING STORE,-422.12,4829137M033,EUR,Debit,4,2026,Shopping,Clothes,False
2026-04-15,HEALTH INSURANCE REFUND,2550.17,6501882C033,EUR,Credit,4,2026,Health,Insurance Refund,False
2026-04-15,HOME REPAIR STORE,-304.96,7712045M033,EUR,Debit,4,2026,Housing,Home Repairs,False
2026-04-15,ITALIAN RESTAURANT,-587.12,7712045M033,EUR,Debit,4,2026,Food,Restaurant,False
2026-04-16,PUBLIC FINANCE PAYMENT,-461.61,4829137M033,EUR,Debit,4,2026,Financial,Taxes,False
2026-04-16,MONTHLY BANK FEES,-726.64,4829137M033,EUR,Debit,4,2026,Financial,Bank Fees,False
2026-04-16,LOCAL PHARMACY,-281.36,6501882C033,EUR,Debit,4,2026,Health,Pharmacy,False
2026-04-16,EDF ELECTRICITY BILL,-278.68,6501882C033,EUR,Debit,4,2026,Housing,Electricity,False
2026-04-17,CINEMA TICKET,-636.57,4829137M033,EUR,Debit,4,2026,Leisure,Cinema,False
2026-04-17,CITY METRO PASS,-577.13,6501882C033,EUR,Debit,4,2026,Transport,Metro,False
2026-04-17,COFFEE SHOP,-273.37,6501882C033,EUR,Debit,4,2026,Food,Coffee,False
2026-04-17,MONTHLY BANK FEES,-826.97,7712045M033,EUR,Debit,4,2026,Financial,Bank Fees,False
2026-04-17,FREELANCE PROJECT PAYMENT,3238.98,7712045M033,EUR,Credit,4,2026,Income,Freelance,False
2026-04-17,CAF FAMILY BENEFIT,4286.53,7712045M033,EUR,Credit,4,2026,Income,CAF,False
2026-04-18,DECATHLON PURCHASE,-537.78,4829137M033,EUR,Debit,4,2026,Shopping,Clothes,False
2026-04-18,HOME REPAIR STORE,-428.45,4829137M033,EUR,Debit,4,2026,Housing,Home Repairs,False
2026-04-18,BOOKSTORE PURCHASE,-226.78,6501882C033,EUR,Debit,4,2026,Leisure,Books,False
2026-04-18,SPORT CLUB PAYMENT,-278.86,6501882C033,EUR,Debit,4,2026,Leisure,Sport,False
2026-04-18,TRANSFER TO SAVINGS ACCOUNT,-170.19,7712045M033,EUR,Debit,4,2026,Financial,Savings,False
2026-04-19,SPOTIFY PREMIUM,-263.89,6501882C033,EUR,Debit,4,2026,Leisure,Streaming,False
2026-04-19,MONTHLY BANK FEES,-838.93,6501882C033,EUR,Debit,4,2026,Financial,Bank Fees,False
2026-04-19,SPORT CLUB PAYMENT,-743.24,6501882C033,EUR,Debit,4,2026,Leisure,Sport,False
2026-04-20,EDF ELECTRICITY BILL,-845.7,4829137M033,EUR,Debit,4,2026,Housing,Electricity,False
2026-04-20,TRANSFER TO SAVINGS ACCOUNT,-22.24,4829137M033,EUR,Debit,4,2026,Financial,Savings,False
2026-04-20,TRANSFER TO SAVINGS ACCOUNT,-642.11,6501882C033,EUR,Debit,4,2026,Financial,Savings,False
2026-04-20,BOOKSTORE PURCHASE,-582.98,6501882C033,EUR,Debit,4,2026,Leisure,Books,False
2026-04-20,ELECTRONICS STORE,-609.28,7712045M033,EUR,Debit,4,2026,Shopping,Electronics,False
2026-04-21,ORANGE INTERNET SUBSCRIPTION,-289.09,4829137M033,EUR,Debit,4,2026,Housing,Internet,False
2026-04-21,MONTHLY BANK FEES,-327.7,4829137M033,EUR,Debit,4,2026,Financial,Bank Fees,False
2026-04-21,LOCAL PHARMACY,-121.81,6501882C033,EUR,Debit,4,2026,Health,Pharmacy,False
2026-04-21,MONTHLY BANK FEES,-85.27,7712045M033,EUR,Debit,4,2026,Financial,Bank Fees,False
2026-04-22,HEALTH INSURANCE REFUND,1282.0,4829137M033,EUR,Credit,4,2026,Health,Insurance Refund,False
2026-04-22,TAX REFUND,4098.37,4829137M033,EUR,Credit,4,2026,Income,Tax Refund,False
2026-04-22,HIGHWAY TOLL,-391.94,4829137M033,EUR,Debit,4,2026,Transport,Toll,False
2026-04-22,LOCAL BAKERY,-606.98,7712045M033,EUR,Debit,4,2026,Food,Bakery,False
2026-04-23,CINEMA TICKET,-193.43,4829137M033,EUR,Debit,4,2026,Leisure,Cinema,False
2026-04-23,INSTANT BANK TRANSFER,-151.4,4829137M033,EUR,Debit,4,2026,Financial,Transfer,False
2026-04-23,TRANSFER TO SAVINGS ACCOUNT,-585.57,6501882C033,EUR,Debit,4,2026,Financial,Savings,False
2026-04-23,INSTANT BANK TRANSFER,-171.54,6501882C033,EUR,Debit,4,2026,Financial,Transfer,False
2026-04-24,CINEMA TICKET,-519.12,4829137M033,EUR,Debit,4,2026,Leisure,Cinema,False
2026-04-24,LOCAL PHARMACY,-21.96,4829137M033,EUR,Debit,4,2026,Health,Pharmacy,False
2026-04-24,BOOKING HOTEL,-520.84,4829137M033,EUR,Debit,4,2026,Leisure,Travel,False
2026-04-24,DOCTOR APPOINTMENT,-652.54,4829137M033,EUR,Debit,4,2026,Health,Doctor,False
2026-04-24,SNCF TRAIN TICKET,-510.83,4829137M033,EUR,Debit,4,2026,Transport,Train,False
2026-04-24,FREELANCE PROJECT PAYMENT,3735.97,7712045M033,EUR,Credit,4,2026,Income,Freelance,False
2026-04-24,DOCTOR APPOINTMENT,-222.73,7712045M033,EUR,Debit,4,2026,Health,Doctor,False
2026-04-24,SNCF TRAIN TICKET,-518.52,7712045M033,EUR,Debit,4,2026,Transport,Train,False
2026-04-24,MONTHLY BANK FEES,-219.89,7712045M033,EUR,Debit,4,2026,Financial,Bank Fees,False
2026-04-25,BOOKSTORE PURCHASE,-354.84,4829137M033,EUR,Debit,4,2026,Leisure,Books,False
2026-04-25,HEALTH INSURANCE REFUND,546.04,6501882C033,EUR,Credit,4,2026,Health,Insurance Refund,False
2026-04-25,PUBLIC FINANCE PAYMENT,-154.44,6501882C033,EUR,Debit,4,2026,Financial,Taxes,False
2026-04-25,HEALTH INSURANCE REFUND,675.08,6501882C033,EUR,Credit,4,2026,Health,Insurance Refund,False
2026-04-25,ORANGE INTERNET SUBSCRIPTION,-640.37,7712045M033,EUR,Debit,4,2026,Housing,Internet,False
2026-04-25,INSTANT BANK TRANSFER,-506.48,7712045M033,EUR,Debit,4,2026,Financial,Transfer,False
2026-04-26,BOOKSTORE PURCHASE,-556.51,6501882C033,EUR,Debit,4,2026,Leisure,Books,False
2026-04-26,PUBLIC FINANCE PAYMENT,-457.78,7712045M033,EUR,Debit,4,2026,Financial,Taxes,False
2026-04-27,CITY METRO PASS,-474.5,6501882C033,EUR,Debit,4,2026,Transport,Metro,False
2026-04-27,OFFICE SUPPLIES STORE,-374.43,7712045M033,EUR,Debit,4,2026,Education,School Supplies,False
2026-04-28,ONLINE TRAINING COURSE,-517.23,4829137M033,EUR,Debit,4,2026,Education,Training,False
2026-04-28,HOME DECOR SHOP,-83.1,6501882C033,EUR,Debit,4,2026,Shopping,Home Decor,False
2026-04-28,PUBLIC FINANCE PAYMENT,-90.77,7712045M033,EUR,Debit,4,2026,Financial,Taxes,False
2026-05-01,HOME REPAIR STORE,-744.92,4829137M033,EUR,Debit,5,2026,Housing,Home Repairs,False
2026-05-01,LOCAL BAKERY,-669.21,7712045M033,EUR,Debit,5,2026,Food,Bakery,False
2026-05-01,HEALTH INSURANCE REFUND,176.73,7712045M033,EUR,Credit,5,2026,Health,Insurance Refund,False
2026-05-03,LOCAL PHARMACY,-471.64,6501882C033,EUR,Debit,5,2026,Health,Pharmacy,False
2026-05-03,INSTANT BANK TRANSFER,-445.84,6501882C033,EUR,Debit,5,2026,Financial,Transfer,False
2026-05-04,SNCF TRAIN TICKET,-502.91,4829137M033,EUR,Debit,5,2026,Transport,Train,False
2026-05-04,BOOKSTORE PURCHASE,-219.23,4829137M033,EUR,Debit,5,2026,Leisure,Books,False
2026-05-04,EDF ELECTRICITY BILL,-706.08,6501882C033,EUR,Debit,5,2026,Housing,Electricity,False
2026-05-04,MONTHLY BANK FEES,-256.1,6501882C033,EUR,Debit,5,2026,Financial,Bank Fees,False
2026-05-04,TOTAL ENERGIES FUEL,-840.0,7712045M033,EUR,Debit,5,2026,Transport,Fuel,False
2026-05-04,SUSHI RESTAURANT,-72.61,7712045M033,EUR,Debit,5,2026,Food,Restaurant,False
2026-05-05,BOOKSTORE PURCHASE,-162.95,4829137M033,EUR,Debit,5,2026,Leisure,Books,False
2026-05-05,SNCF TRAIN TICKET,-111.37,4829137M033,EUR,Debit,5,2026,Transport,Train,False
2026-05-05,HOME DECOR SHOP,-820.15,6501882C033,EUR,Debit,5,2026,Shopping,Home Decor,False
2026-05-05,HOME REPAIR STORE,-177.34,6501882C033,EUR,Debit,5,2026,Housing,Home Repairs,False
2026-05-05,OFFICE SUPPLIES STORE,-646.63,7712045M033,EUR,Debit,5,2026,Education,School Supplies,False
2026-05-06,BOOKING HOTEL,-173.84,4829137M033,EUR,Debit,5,2026,Leisure,Travel,False
2026-05-06,HOME REPAIR STORE,-363.75,6501882C033,EUR,Debit,5,2026,Housing,Home Repairs,False
2026-05-06,CAF FAMILY BENEFIT,3584.17,7712045M033,EUR,Credit,5,2026,Income,CAF,False
2026-05-06,BOOKSTORE PURCHASE,-847.19,7712045M033,EUR,Debit,5,2026,Leisure,Books,False
2026-05-07,HOME INSURANCE PAYMENT,-519.7,4829137M033,EUR,Debit,5,2026,Housing,Insurance,False
2026-05-07,BOOKSTORE PURCHASE,-556.61,4829137M033,EUR,Debit,5,2026,Leisure,Books,False
2026-05-07,ELECTRONICS STORE,-796.05,4829137M033,EUR,Debit,5,2026,Shopping,Electronics,False
2026-05-07,EDF ELECTRICITY BILL,-140.96,4829137M033,EUR,Debit,5,2026,Housing,Electricity,False
2026-05-07,SNCF TRAIN TICKET,-660.2,6501882C033,EUR,Debit,5,2026,Transport,Train,False
2026-05-08,DOCTOR APPOINTMENT,-18.98,4829137M033,EUR,Debit,5,2026,Health,Doctor,False
